,file_name,file_author,file_project_name,file_size,file_ctime,file_mtime,file_atime,file_path,file_count_time
5763,mo110927_385_2692i.jpg,吴祝清,,352867,1526374028.0771139,1317109442.796875,1526374028.0771139,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.556780
5764,mo110927_385_2692p.jpg,吴祝清,,12564,1526374028.2333786,1317109442.75,1526374028.2333786,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.564781
5765,mo110927_385_2693i.jpg,吴祝清,,348891,1526374028.3590302,1317109448.234375,1526374028.3590302,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.572781
5766,mo110927_385_2693p.jpg,吴祝清,,12428,1526374028.547584,1317109448.1875,1526374028.547584,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.580782
5767,mo110927_385_2694i.jpg,吴祝清,,329007,1526374028.7054727,1317109456.078125,1526374028.7054727,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.588782
5768,mo110927_385_2694p.jpg,吴祝清,,12016,1526374028.8617218,1317109456.03125,1526374028.8617218,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.597783
5769,mo110928_386_2695i.jpg,吴祝清,,397557,1526374028.988165,1317179827.59375,1526374028.988165,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.605783
5770,mo110928_386_2695p.jpg,吴祝清,,15932,1526374029.1767046,1317179827.53125,1526374029.1767046,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.613784
5771,mo110928_386_2696i.jpg,吴祝清,,430536,1526374029.334838,1317179832.09375,1526374029.334838,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.621784
5772,mo110928_386_2696p.jpg,吴祝清,,16559,1526374029.5386932,1317179832.03125,1526374029.5386932,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.630784
5773,mo110928_386_2697i.jpg,吴祝清,,336637,1526374029.6485536,1317179861.09375,1526374029.6485536,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.638785
5774,mo110928_386_2697p.jpg,吴祝清,,11632,1526374029.8059034,1317179861.046875,1526374029.8059034,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.646785
5775,mo110928_386_2698i.jpg,吴祝清,,311692,1526374029.9627707,1317179872.546875,1526374029.9627707,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.654786
5776,mo110928_386_2698p.jpg,吴祝清,,11016,1526374030.1190107,1317179872.5,1526374030.1190107,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.663786
5777,mo110928_386_2699i.jpg,吴祝清,,231658,1526374030.2598445,1317179879.640625,1526374030.2598445,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.671787
5778,mo110928_386_2699p.jpg,吴祝清,,8959,1526374030.4021442,1317179879.609375,1526374030.4021442,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.679787
5779,mo110928_386_2700i.jpg,吴祝清,,303637,1526374030.5286977,1317179893.96875,1526374030.5286977,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.687788
5780,mo110928_386_2700p.jpg,吴祝清,,11583,1526374030.7024446,1317179893.921875,1526374030.7024446,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.695788
5781,mo110928_386_2701i.jpg,吴祝清,,385246,1526374030.8118353,1317179902.9375,1526374030.8118353,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.704789
5782,mo110928_386_2701p.jpg,吴祝清,,13293,1526374031.0161786,1317179902.875,1526374031.0161786,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.712789
5783,mo110928_386_2702i.jpg,吴祝清,,232911,1526374031.1268942,1317179948.109375,1526374031.1268942,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.720790
5784,mo110928_386_2702p.jpg,吴祝清,,11382,1526374031.2686796,1317179948.078125,1526374031.2686796,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.729790
5785,mo110928_386_2703i.jpg,吴祝清,,220628,1526374031.4291432,1317179963.703125,1526374031.4291432,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.737791
5786,mo110928_386_2703p.jpg,吴祝清,,10458,1526374031.5704362,1317179963.65625,1526374031.5704362,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.746791
5787,mo110928_386_2704i.jpg,吴祝清,,419471,1526374031.6954339,1317179976.171875,1526374031.6954339,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.754792
5788,mo110928_386_2704p.jpg,吴祝清,,14812,1526374031.8829286,1317179976.125,1526374031.8829286,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.763792
5789,mo110928_387_2705i.jpg,吴祝清,,319332,1526374032.0704327,1317193863.65625,1526374032.0704327,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.771793
5790,mo110928_387_2705p.jpg,吴祝清,,11511,1526374032.2425854,1317193863.59375,1526374032.2425854,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.780793
5791,mo110928_387_2706i.jpg,吴祝清,,316505,1526374032.367583,1317193872.015625,1526374032.367583,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.789794
5792,mo110928_387_2706p.jpg,吴祝清,,11166,1526374032.52546,1317193871.953125,1526374032.52546,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.798794
5793,mo110928_387_2707i.jpg,吴祝清,,337919,1526374032.7068424,1317193953.34375,1526374032.7068424,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.806795
5794,mo110928_387_2707p.jpg,吴祝清,,11733,1526374032.9097364,1317193953.28125,1526374032.9097364,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.815795
5795,mo110928_387_2708i.jpg,吴祝清,,346847,1526374033.0357702,1317194700.84375,1526374033.0357702,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.823796
5796,mo110928_387_2708p.jpg,吴祝清,,12187,1526374033.1930418,1317194700.796875,1526374033.1930418,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.832796
5797,mo110928_387_2709i.jpg,吴祝清,,353440,1526374033.336721,1317194708.015625,1526374033.336721,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.841797
5798,mo110928_387_2709p.jpg,吴祝清,,12301,1526374033.5494587,1317194707.96875,1526374033.5494587,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.849797
5799,mo110928_387_2710i.jpg,吴祝清,,346351,1526374033.675018,1317194720.1875,1526374033.675018,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.857797
5800,mo110928_387_2710p.jpg,吴祝清,,11793,1526374033.818676,1317194720.140625,1526374033.818676,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.866798
5801,mo110928_387_2711i.jpg,吴祝清,,357530,1526374033.9611359,1317194723.875,1526374033.9611359,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.874798
5802,mo110928_387_2711p.jpg,吴祝清,,12625,1526374034.1500983,1317194723.8125,1526374034.1500983,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.882799
5803,mo110928_387_2712i.jpg,吴祝清,,330955,1526374034.2781537,1317194905.203125,1526374034.2781537,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.890799
5804,mo110928_387_2712p.jpg,吴祝清,,11424,1526374034.4187663,1317194905.15625,1526374034.4187663,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.899800
5805,mo110928_387_2713i.jpg,吴祝清,,322599,1526374034.5925856,1317194952.25,1526374034.5925856,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.907800
5806,mo110928_387_2713p.jpg,吴祝清,,10752,1526374034.786054,1317194952.1875,1526374034.786054,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.915801
5807,mo110928_387_2714i.jpg,吴祝清,,333971,1526374034.9118361,1317195239.765625,1526374034.9118361,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.923801
5808,mo110928_387_2714p.jpg,吴祝清,,12214,1526374035.0680947,1317195239.71875,1526374035.0680947,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.932802
5809,mo110928_389_2732i.jpg,吴祝清,,387394,1526374035.226055,1317201634.078125,1526374035.226055,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.940802
5810,mo110928_389_2732p.jpg,吴祝清,,12225,1526374035.4300394,1317201634.03125,1526374035.4300394,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.948803
5811,mo110928_389_2733i.jpg,吴祝清,,406273,1526374035.5550478,1317201697.84375,1526374035.5550478,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.957803
5812,mo110928_389_2733p.jpg,吴祝清,,14513,1526374035.7603364,1317201697.796875,1526374035.7603364,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.965804
5813,mo110928_389_2734i.jpg,吴祝清,,392393,1526374035.8856666,1317201748.171875,1526374035.8856666,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.973804
5814,mo110928_389_2734p.jpg,吴祝清,,13307,1526374036.073592,1317201748.125,1526374036.073592,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.981805
5815,mo110928_389_2735i.jpg,吴祝清,,385394,1526374036.1997588,1317201776.15625,1526374036.1997588,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.990805
5816,mo110928_389_2735p.jpg,吴祝清,,14124,1526374036.3588817,1317201776.109375,1526374036.3588817,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:58.998806
5817,mo110929_390_2736i.jpg,吴祝清,,400610,1526374036.4698515,1317280341.5625,1526374036.4698515,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.006806
5818,mo110929_390_2736p.jpg,吴祝清,,13967,1526374036.6896791,1317280341.5,1526374036.6896791,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.015807
5819,mo110929_390_2737i.jpg,吴祝清,,343881,1526374036.8156512,1317280655.171875,1526374036.8156512,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.023807
5820,mo110929_390_2737p.jpg,吴祝清,,12877,1526374036.9729693,1317280655.125,1526374036.9729693,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.031807
5821,mo110929_390_2738i.jpg,吴祝清,,308617,1526374037.099452,1317280662.078125,1526374037.099452,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.040808
5822,mo110929_390_2738p.jpg,吴祝清,,11149,1526374037.2556806,1317280662.03125,1526374037.2556806,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.048808
5823,mo110929_390_2739i.jpg,吴祝清,,341639,1526374037.3679988,1317280677.125,1526374037.3679988,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.056809
5824,mo110929_390_2739p.jpg,吴祝清,,13618,1526374037.5567226,1317280677.078125,1526374037.5567226,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.064809
5825,mo110929_390_2740i.jpg,吴祝清,,351832,1526374037.7442527,1317280756.84375,1526374037.7442527,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.073810
5826,mo110929_390_2740p.jpg,吴祝清,,13944,1526374037.9498212,1317280756.796875,1526374037.9498212,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.081810
5827,mo110929_390_2741i.jpg,吴祝清,,334176,1526374038.080317,1317280768.453125,1526374038.080317,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.089811
5828,mo110929_390_2741p.jpg,吴祝清,,13343,1526374038.2209835,1317280768.421875,1526374038.2209835,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.097811
5829,mo110929_391_2742i.jpg,吴祝清,,384041,1526374038.3618186,1317282995.53125,1526374038.3618186,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.105812
5830,mo110929_391_2742p.jpg,吴祝清,,15096,1526374038.5670135,1317282995.484375,1526374038.5670135,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.113812
5831,mo110929_391_2743i.jpg,吴祝清,,398178,1526374038.6925426,1317283681.34375,1526374038.6925426,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.122813
5832,mo110929_391_2743p.jpg,吴祝清,,15181,1526374038.867603,1317283681.28125,1526374038.867603,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.130813
5833,mo110929_392_2744i.jpg,吴祝清,,314674,1526374038.9914782,1317288862.3125,1526374038.9914782,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.138814
5834,mo110929_392_2744p.jpg,吴祝清,,11795,1526374039.1477478,1317288862.28125,1526374039.1477478,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.146814
5835,mo110929_392_2745i.jpg,吴祝清,,314501,1526374039.2589676,1317288872.03125,1526374039.2589676,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.155815
5836,mo110929_392_2745p.jpg,吴祝清,,11845,1526374039.4345944,1317288871.984375,1526374039.4345944,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.163815
5837,mo110929_392_2746i.jpg,吴祝清,,319057,1526374039.623487,1317288879.75,1526374039.623487,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.171815
5838,mo110929_392_2746p.jpg,吴祝清,,11728,1526374039.7804666,1317288879.703125,1526374039.7804666,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.180816
5839,mo110929_392_2747i.jpg,吴祝清,,301042,1526374039.905475,1317288913.84375,1526374039.905475,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.188816
5840,mo110929_392_2747p.jpg,吴祝清,,11325,1526374040.0938523,1317288913.8125,1526374040.0938523,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.196817
5841,mo110929_392_2748i.jpg,吴祝清,,309536,1526374040.265729,1317288919.40625,1526374040.265729,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.204817
5842,mo110929_392_2748p.jpg,吴祝清,,11259,1526374040.468872,1317288919.359375,1526374040.468872,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.213818
5843,mo110929_392_2749i.jpg,吴祝清,,301696,1526374040.5938592,1317289402.75,1526374040.5938592,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.221818
5844,mo110929_392_2749p.jpg,吴祝清,,9276,1526374040.7666144,1317289402.71875,1526374040.7666144,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.229819
5845,mo110929_392_2750i.jpg,吴祝清,,297215,1526374040.891604,1317289417.359375,1526374040.891604,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.237819
5846,mo110929_392_2750p.jpg,吴祝清,,10865,1526374041.0322568,1317289417.3125,1526374041.0322568,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.245820
5847,mo110929_392_2751i.jpg,吴祝清,,305772,1526374041.1572483,1317289426.0,1526374041.1572483,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.254820
5848,mo110929_392_2751p.jpg,吴祝清,,10904,1526374041.3291092,1317289425.953125,1526374041.3291092,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.262821
5849,mo110929_392_2752i.jpg,吴祝清,,306056,1526374041.5166118,1317289632.21875,1526374041.5166118,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.270821
5850,mo110929_392_2752p.jpg,吴祝清,,11107,1526374041.6728735,1317289632.1875,1526374041.6728735,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.278822
5851,mo110929_392_2753i.jpg,吴祝清,,305845,1526374041.7978654,1317289637.3125,1526374041.7978654,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.286822
5852,mo110929_392_2753p.jpg,吴祝清,,10883,1526374041.9697554,1317289637.28125,1526374041.9697554,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.295823
5853,mo110930_344_2432i.jpg,吴祝清,,295179,1526374042.14162,1317370893.5625,1526374042.14162,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.303823
5854,mo110930_344_2432p.jpg,吴祝清,,8621,1526374042.2666323,1317370893.53125,1526374042.2666323,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.311823
5855,mo110930_344_2433i.jpg,吴祝清,,295257,1526374042.376011,1317374699.765625,1526374042.376011,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.319824
5856,mo110930_344_2433p.jpg,吴祝清,,9866,1526374042.5791376,1317374699.734375,1526374042.5791376,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.327824
5857,mo110930_344_2434i.jpg,吴祝清,,283403,1526374042.6728792,1317374711.4375,1526374042.6728792,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.336825
5858,mo110930_344_2434p.jpg,吴祝清,,7887,1526374042.8135135,1317374711.390625,1526374042.8135135,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.344825
5859,mo110930_344_2435i.jpg,吴祝清,,318188,1526374042.9853811,1317374722.375,1526374042.9853811,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.352826
5860,mo110930_344_2435p.jpg,吴祝清,,10717,1526374043.172899,1317374722.328125,1526374043.172899,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.361826
5861,mo110930_344_2436i.jpg,吴祝清,,314227,1526374043.2822776,1317374726.515625,1526374043.2822776,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.369827
5862,mo110930_344_2436p.jpg,吴祝清,,10460,1526374043.4072618,1317374726.484375,1526374043.4072618,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.378827
5863,mo110930_393_2754i.jpg,吴祝清,,340380,1526374043.5166392,1317342962.625,1526374043.5166392,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.386828
5864,mo110930_393_2754p.jpg,吴祝清,,9716,1526374043.7041504,1317342962.5625,1526374043.7041504,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.394828
5865,mo110930_393_2755i.jpg,吴祝清,,284551,1526374043.813526,1317342968.0,1526374043.813526,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.403829
5866,mo110930_393_2755p.jpg,吴祝清,,8118,1526374044.0010197,1317342967.9375,1526374044.0010197,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.411829
5867,mo110930_393_2756i.jpg,吴祝清,,357433,1526374044.1260326,1317343007.171875,1526374044.1260326,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.420830
5868,mo110930_393_2756p.jpg,吴祝清,,12689,1526374044.297912,1317343007.125,1526374044.297912,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.428830
5869,mo110930_393_2757i.jpg,吴祝清,,326085,1526374044.469776,1317343098.890625,1526374044.469776,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.437831
5870,mo110930_393_2757p.jpg,吴祝清,,12399,1526374044.6104028,1317343098.828125,1526374044.6104028,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.446831
5871,mo110930_393_2758i.jpg,吴祝清,,348915,1526374044.7354045,1317343125.421875,1526374044.7354045,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.454832
5872,mo110930_393_2758p.jpg,吴祝清,,11811,1526374044.9229078,1317343125.359375,1526374044.9229078,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.463832
5873,mo110930_393_2759i.jpg,吴祝清,,321466,1526374045.1104095,1317343134.0,1526374045.1104095,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.471833
5874,mo110930_393_2759p.jpg,吴祝清,,10230,1526374045.2510424,1317343133.96875,1526374045.2510424,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.480833
5875,mo110930_393_2760i.jpg,吴祝清,,339822,1526374045.3760502,1317343279.515625,1526374045.3760502,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.488834
5876,mo110930_393_2760p.jpg,吴祝清,,11016,1526374045.5635405,1317343279.46875,1526374045.5635405,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.496834
5877,mo110930_394_2767i.jpg,吴祝清,,414496,1526374045.7354248,1317346682.59375,1526374045.7354248,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.504834
5878,mo110930_394_2767p.jpg,吴祝清,,15550,1526374045.907295,1317346682.53125,1526374045.907295,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.513835
5879,mo110930_394_2768i.jpg,吴祝清,,419420,1526374046.0010471,1317346691.921875,1526374046.0010471,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.521835
5880,mo110930_394_2768p.jpg,吴祝清,,14420,1526374046.1416848,1317346691.859375,1526374046.1416848,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.529836
5881,mo110930_394_2769i.jpg,吴祝清,,379028,1526374046.267063,1317346702.4375,1526374046.267063,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.537836
5882,mo110930_394_2769p.jpg,吴祝清,,14323,1526374046.4101598,1317346702.375,1526374046.4101598,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.546837
5883,mo110930_394_2770i.jpg,吴祝清,,413415,1526374046.5853148,1317346734.46875,1526374046.5853148,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.554837
5884,mo110930_394_2770p.jpg,吴祝清,,15485,1526374046.788445,1317346734.421875,1526374046.788445,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.562838
5885,mo110930_394_2771i.jpg,吴祝清,,454187,1526374046.9155672,1317346784.125,1526374046.9155672,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.571838
5886,mo110930_394_2771p.jpg,吴祝清,,16186,1526374047.1213098,1317346784.078125,1526374047.1213098,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.579839
5887,mo110930_394_2772i.jpg,吴祝清,,440533,1526374047.2475128,1317346891.453125,1526374047.2475128,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.587839
5888,mo110930_394_2772p.jpg,吴祝清,,16034,1526374047.4037745,1317346891.40625,1526374047.4037745,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.595840
5889,mo110930_394_2773i.jpg,吴祝清,,374190,1526374047.5322819,1317346900.765625,1526374047.5322819,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.603840
5890,mo110930_394_2773p.jpg,吴祝清,,13539,1526374047.6888309,1317346900.71875,1526374047.6888309,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.612841
5891,mo110930_394_2774i.jpg,吴祝清,,418719,1526374047.8335035,1317346919.765625,1526374047.8335035,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.620841
5892,mo110930_394_2774p.jpg,吴祝清,,15718,1526374048.0362716,1317346919.71875,1526374048.0362716,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.628842
5893,mo110930_394_2775i.jpg,吴祝清,,357657,1526374048.16128,1317346968.171875,1526374048.16128,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.637842
5894,mo110930_394_2775p.jpg,吴祝清,,13623,1526374048.3081899,1317346968.125,1526374048.3081899,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.645843
5895,mo110930_394_2776i.jpg,吴祝清,,401834,1526374048.4654746,1317347016.375,1526374048.4654746,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.653843
5896,mo110930_394_2776p.jpg,吴祝清,,15377,1526374048.669624,1317347016.34375,1526374048.669624,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.662844
5897,mo110930_394_2777i.jpg,吴祝清,,345286,1526374048.7800355,1317347020.90625,1526374048.7800355,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.670844
5898,mo110930_394_2777p.jpg,吴祝清,,13685,1526374048.937324,1317347020.859375,1526374048.937324,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.678844
5899,mo110930_394_2778i.jpg,吴祝清,,384289,1526374049.0946164,1317347041.625,1526374049.0946164,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.686845
5900,mo110930_394_2778p.jpg,吴祝清,,14940,1526374049.2878802,1317347041.578125,1526374049.2878802,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.694845
5901,mo110930_394_2779i.jpg,吴祝清,,394697,1526374049.4144833,1317347057.75,1526374049.4144833,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 17:35:59.703846
