,file_name,file_author,file_project_name,file_size,file_ctime,file_mtime,file_atime,file_path,file_count_time
4810,mo110720_301_2215i.jpg,吴祝清,,492128,1526373881.9396825,1311147495.84375,1526373881.9396825,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.899082
4811,mo110720_301_2215p.jpg,吴祝清,,15854,1526373882.1627586,1311147495.796875,1526373882.1627586,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.906082
4812,mo110720_301_2216i.jpg,吴祝清,,462449,1526373882.28809,1311147510.703125,1526373882.28809,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.914083
4813,mo110720_301_2216p.jpg,吴祝清,,15414,1526373882.4496677,1311147510.671875,1526373882.4496677,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.922083
4814,mo110720_301_2217i.jpg,吴祝清,,541060,1526373882.5752244,1311147524.875,1526373882.5752244,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.930084
4815,mo110720_301_2217p.jpg,吴祝清,,16999,1526373882.8006728,1311147524.828125,1526373882.8006728,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.938084
4816,mo110720_301_2218i.jpg,吴祝清,,401782,1526373882.9256709,1311147553.21875,1526373882.9256709,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.945084
4817,mo110720_301_2218p.jpg,吴祝清,,14528,1526373883.0838385,1311147553.171875,1526373883.0838385,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.953085
4818,mo110721_302_2222i.jpg,吴祝清,,376938,1526373883.2106724,1311235304.125,1526373883.2106724,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.961085
4819,mo110721_302_2222p.jpg,吴祝清,,12926,1526373883.3669116,1311235304.0625,1526373883.3669116,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.969086
4820,mo110721_302_2223i.jpg,吴祝清,,342700,1526373883.4938662,1311235318.484375,1526373883.4938662,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.976086
4821,mo110721_302_2223p.jpg,吴祝清,,13853,1526373883.7129884,1311235318.453125,1526373883.7129884,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.984087
4822,mo110721_302_2224i.jpg,吴祝清,,352441,1526373883.8240492,1311235329.125,1526373883.8240492,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:20.992087
4823,mo110721_302_2224p.jpg,吴祝清,,14842,1526373883.9851873,1311235329.09375,1526373883.9851873,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.000088
4824,mo110721_302_2225i.jpg,吴祝清,,336101,1526373884.1258123,1311235334.46875,1526373884.1258123,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.008088
4825,mo110721_302_2225p.jpg,吴祝清,,13427,1526373884.3455899,1311235334.421875,1526373884.3455899,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.015088
4826,mo110721_302_2226i.jpg,吴祝清,,492717,1526373884.4705968,1311235370.0625,1526373884.4705968,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.023089
4827,mo110721_302_2226p.jpg,吴祝清,,15818,1526373884.6893368,1311235370.015625,1526373884.6893368,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.031089
4828,mo110721_302_2227i.jpg,吴祝清,,331251,1526373884.798885,1311235382.546875,1526373884.798885,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.039090
4829,mo110721_302_2227p.jpg,吴祝清,,13111,1526373884.972172,1311235382.515625,1526373884.972172,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.047090
4830,mo110721_302_2228i.jpg,吴祝清,,301460,1526373885.0972745,1311235715.015625,1526373885.0972745,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.055091
4831,mo110721_302_2228p.jpg,吴祝清,,13606,1526373885.238776,1311235714.96875,1526373885.238776,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.062091
4832,mo110721_303_2229i.jpg,吴祝清,,298986,1526373885.3801246,1311238630.203125,1526373885.3801246,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.070092
4833,mo110721_303_2229p.jpg,吴祝清,,11141,1526373885.520782,1311238630.171875,1526373885.520782,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.078092
4834,mo110721_303_2230i.jpg,吴祝清,,490511,1526373885.64782,1311238670.546875,1526373885.64782,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.086092
4835,mo110721_303_2230p.jpg,吴祝清,,16071,1526373885.8535657,1311238670.5,1526373885.8535657,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.094093
4836,mo110721_303_2231i.jpg,吴祝清,,422303,1526373886.0274243,1311238769.703125,1526373886.0274243,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.102093
4837,mo110721_303_2231p.jpg,吴祝清,,15048,1526373886.2321956,1311238769.65625,1526373886.2321956,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.110094
4838,mo110721_303_2232i.jpg,吴祝清,,318574,1526373886.3572152,1311238811.390625,1526373886.3572152,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.118094
4839,mo110721_303_2232p.jpg,吴祝清,,13139,1526373886.5134714,1311238811.359375,1526373886.5134714,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.126095
4840,mo110721_303_2233i.jpg,吴祝清,,414824,1526373886.6545405,1311238829.109375,1526373886.6545405,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.133095
4841,mo110721_303_2233p.jpg,吴祝清,,14248,1526373886.8117373,1311238829.078125,1526373886.8117373,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.141096
4842,mo110722_304_2234i.jpg,吴祝清,,318331,1526373886.9534457,1311294617.84375,1526373886.9534457,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.149096
4843,mo110722_304_2234p.jpg,吴祝清,,10525,1526373887.1108751,1311294617.78125,1526373887.1108751,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.157097
4844,mo110722_304_2235i.jpg,吴祝清,,309144,1526373887.299342,1311294625.921875,1526373887.299342,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.165097
4845,mo110722_304_2235p.jpg,吴祝清,,10497,1526373887.5044334,1311294625.875,1526373887.5044334,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.172097
4846,mo110722_304_2236i.jpg,吴祝清,,336421,1526373887.6294396,1311294905.734375,1526373887.6294396,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.180098
4847,mo110722_304_2236p.jpg,吴祝清,,12026,1526373887.8228648,1311294905.671875,1526373887.8228648,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.188098
4848,mo110722_305_2237i.jpg,吴祝清,,323826,1526373887.950743,1311295908.671875,1526373887.950743,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.196099
4849,mo110722_305_2237p.jpg,吴祝清,,11498,1526373888.1427238,1311295908.609375,1526373888.1427238,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.204099
4850,mo110722_305_2238i.jpg,吴祝清,,346041,1526373888.2678354,1311295934.359375,1526373888.2678354,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.211100
4851,mo110722_305_2238p.jpg,吴祝清,,13099,1526373888.4553342,1311295934.3125,1526373888.4553342,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.219100
4852,mo110722_305_2239i.jpg,吴祝清,,350983,1526373888.5838516,1311296106.015625,1526373888.5838516,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.227101
4853,mo110722_305_2239p.jpg,吴祝清,,14141,1526373888.772387,1311296105.984375,1526373888.772387,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.235101
4854,mo110722_305_2240i.jpg,吴祝清,,309481,1526373888.898412,1311296250.84375,1526373888.898412,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.243101
4855,mo110722_305_2240p.jpg,吴祝清,,10164,1526373889.055186,1311296250.796875,1526373889.055186,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.251102
4856,mo110722_305_2241i.jpg,吴祝清,,301165,1526373889.1808994,1311296258.359375,1526373889.1808994,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.259102
4857,mo110722_305_2241p.jpg,吴祝清,,9968,1526373889.3859267,1311296258.3125,1526373889.3859267,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.267103
4858,mo110722_305_2242i.jpg,吴祝清,,320331,1526373889.511915,1311296266.15625,1526373889.511915,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.274103
4859,mo110722_305_2242p.jpg,吴祝清,,10354,1526373889.6525624,1311296266.125,1526373889.6525624,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.281104
4860,mo110722_305_2243i.jpg,吴祝清,,322004,1526373889.8100228,1311296880.390625,1526373889.8100228,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.288104
4861,mo110722_305_2243p.jpg,吴祝清,,11283,1526373890.0150442,1311296880.359375,1526373890.0150442,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.296104
4862,mo110722_306_2244i.jpg,吴祝清,,422556,1526373890.1410732,1311319006.0,1526373890.1410732,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.303105
4863,mo110722_306_2244p.jpg,吴祝清,,13252,1526373890.3290985,1311319005.9375,1526373890.3290985,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.311105
4864,mo110722_306_2245i.jpg,吴祝清,,475719,1526373890.469855,1311319027.15625,1526373890.469855,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.318106
4865,mo110722_306_2245p.jpg,吴祝清,,16153,1526373890.66575,1311319027.09375,1526373890.66575,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.326106
4866,mo110722_306_2246i.jpg,吴祝清,,457040,1526373890.8376298,1311319051.796875,1526373890.8376298,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.333107
4867,mo110722_306_2246p.jpg,吴祝清,,14143,1526373890.9950242,1311319051.734375,1526373890.9950242,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.340107
4868,mo110722_306_2247i.jpg,吴祝清,,501022,1526373891.1044006,1311319140.265625,1526373891.1044006,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.348107
4869,mo110722_306_2247p.jpg,吴祝清,,15680,1526373891.3088036,1311319140.21875,1526373891.3088036,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.355108
4870,mo110722_306_2248i.jpg,吴祝清,,461270,1526373891.4808533,1311319171.5,1526373891.4808533,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.362108
4871,mo110722_306_2248p.jpg,吴祝清,,13773,1526373891.640812,1311319171.453125,1526373891.640812,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.369109
4872,mo110722_306_2249i.jpg,吴祝清,,469965,1526373891.7663476,1311319186.484375,1526373891.7663476,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.376109
4873,mo110722_306_2249p.jpg,吴祝清,,15636,1526373891.9695003,1311319186.4375,1526373891.9695003,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.384110
4874,mo110722_306_2250i.jpg,吴祝清,,418377,1526373892.1258924,1311319412.078125,1526373892.1258924,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.392110
4875,mo110722_306_2250p.jpg,吴祝清,,14110,1526373892.283519,1311319412.03125,1526373892.283519,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.399110
4876,mo110722_306_2251i.jpg,吴祝清,,422825,1526373892.40935,1311319418.796875,1526373892.40935,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.406111
4877,mo110722_306_2251p.jpg,吴祝清,,14714,1526373892.5779898,1311319418.75,1526373892.5779898,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.413111
4878,mo110722_306_2252i.jpg,吴祝清,,465283,1526373892.7654877,1311319769.65625,1526373892.7654877,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.421112
4879,mo110722_306_2252p.jpg,吴祝清,,15535,1526373892.978822,1311319769.609375,1526373892.978822,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.428112
4880,mo110722_306_2253i.jpg,吴祝清,,450423,1526373893.1038394,1311319920.3125,1526373893.1038394,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.436112
4881,mo110722_306_2253p.jpg,吴祝清,,13701,1526373893.2812603,1311319920.265625,1526373893.2812603,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.443113
4882,mo110722_307_2259i.jpg,吴祝清,,312303,1526373893.406701,1311556535.0625,1526373893.406701,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.451113
4883,mo110722_307_2259p.jpg,吴祝清,,10501,1526373893.5517254,1311556535.03125,1526373893.5517254,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.458114
4884,mo110722_307_2260i.jpg,吴祝清,,316389,1526373893.679974,1311556543.46875,1526373893.679974,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.465114
4885,mo110722_307_2260p.jpg,吴祝清,,11103,1526373893.8530235,1311556543.421875,1526373893.8530235,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.472115
4886,mo110722_307_2261i.jpg,吴祝清,,313660,1526373894.040947,1311556570.484375,1526373894.040947,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.480115
4887,mo110722_307_2261p.jpg,吴祝清,,11105,1526373894.1987717,1311556570.4375,1526373894.1987717,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.488115
4888,mo110725_308_2254i.jpg,吴祝清,,397077,1526373894.3082283,1311553746.09375,1526373894.3082283,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.496116
4889,mo110725_308_2254p.jpg,吴祝清,,14659,1526373894.5149162,1311553746.046875,1526373894.5149162,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.504116
4890,mo110725_308_2255i.jpg,吴祝清,,427129,1526373894.6867867,1311553767.125,1526373894.6867867,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.512117
4891,mo110725_308_2255p.jpg,吴祝清,,15309,1526373894.890403,1311553767.078125,1526373894.890403,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.520117
4892,mo110725_308_2256i.jpg,吴祝清,,356205,1526373895.015726,1311553808.78125,1526373895.015726,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.528118
4893,mo110725_308_2256p.jpg,吴祝清,,12118,1526373895.1781569,1311553808.734375,1526373895.1781569,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.535118
4894,mo110725_308_2257i.jpg,吴祝清,,350128,1526373895.303961,1311553812.453125,1526373895.303961,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.543119
4895,mo110725_308_2257p.jpg,吴祝清,,12027,1526373895.4610753,1311553812.390625,1526373895.4610753,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.551119
4896,mo110725_308_2258i.jpg,吴祝清,,391784,1526373895.5892901,1311553838.359375,1526373895.5892901,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.559120
4897,mo110725_308_2258p.jpg,吴祝清,,13394,1526373895.7822127,1311553838.3125,1526373895.7822127,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.567120
4898,mo110725_309_2262i.jpg,吴祝清,,338215,1526373895.9395053,1311557738.6875,1526373895.9395053,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.575120
4899,mo110725_309_2262p.jpg,吴祝清,,11208,1526373896.0967848,1311557738.640625,1526373896.0967848,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.583121
4900,mo110725_309_2263i.jpg,吴祝清,,317888,1526373896.222815,1311559912.96875,1526373896.222815,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.591121
4901,mo110725_309_2263p.jpg,吴祝清,,11279,1526373896.385109,1311559912.921875,1526373896.385109,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.599122
4902,mo110725_309_2264i.jpg,吴祝清,,328965,1526373896.5118625,1311559921.953125,1526373896.5118625,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.607122
4903,mo110725_309_2264p.jpg,吴祝清,,11750,1526373896.6993654,1311559921.90625,1526373896.6993654,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.614123
4904,mo110801_310_2265i.jpg,吴祝清,,310618,1526373896.8257291,1312245054.859375,1526373896.8257291,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.622123
4905,mo110801_310_2265p.jpg,吴祝清,,11242,1526373896.9976335,1312245054.8125,1526373896.9976335,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.630124
4906,mo110801_310_2266i.jpg,吴祝清,,327298,1526373897.124217,1312245061.703125,1526373897.124217,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.638124
4907,mo110801_310_2266p.jpg,吴祝清,,11750,1526373897.29756,1312245061.65625,1526373897.29756,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.646124
4908,mo110802_311_2267i.jpg,吴祝清,,283626,1526373897.4240828,1312247388.203125,1526373897.4240828,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.654125
4909,mo110802_311_2267p.jpg,吴祝清,,8752,1526373897.6278133,1312247388.140625,1526373897.6278133,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.662125
4910,mo110802_311_2268i.jpg,吴祝清,,276093,1526373897.7532935,1312247394.515625,1526373897.7532935,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.669126
4911,mo110802_311_2268p.jpg,吴祝清,,7791,1526373897.894979,1312247394.46875,1526373897.894979,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.677126
4912,mo110802_311_2269i.jpg,吴祝清,,282940,1526373898.0512438,1312247424.359375,1526373898.0512438,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.685127
4913,mo110802_311_2269p.jpg,吴祝清,,8560,1526373898.255276,1312247424.3125,1526373898.255276,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.693127
4914,mo110802_311_2270i.jpg,吴祝清,,293703,1526373898.3826313,1312247462.59375,1526373898.3826313,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.701128
4915,mo110802_311_2270p.jpg,吴祝清,,9300,1526373898.5238774,1312247462.546875,1526373898.5238774,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.708128
4916,mo110802_311_2271i.jpg,吴祝清,,293440,1526373898.664507,1312248034.375,1526373898.664507,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.716129
4917,mo110802_311_2271p.jpg,吴祝清,,9981,1526373898.8832507,1312248034.328125,1526373898.8832507,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.724129
4918,mo110802_311_2272i.jpg,吴祝清,,281555,1526373899.0095332,1312248054.953125,1526373899.0095332,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.731129
4919,mo110802_311_2272p.jpg,吴祝清,,9070,1526373899.1505706,1312248054.90625,1526373899.1505706,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.739130
4920,mo110803_312_2273i.jpg,吴祝清,,347602,1526373899.2918282,1312335705.15625,1526373899.2918282,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.747130
4921,mo110803_312_2273p.jpg,吴祝清,,13462,1526373899.510605,1312335705.09375,1526373899.510605,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.755131
4922,mo110803_312_2274i.jpg,吴祝清,,425756,1526373899.6357322,1312335773.140625,1526373899.6357322,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.763131
4923,mo110803_312_2274p.jpg,吴祝清,,15989,1526373899.8393643,1312335773.078125,1526373899.8393643,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.771132
4924,mo110803_312_2275i.jpg,吴祝清,,414686,1526373899.9673023,1312335807.703125,1526373899.9673023,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.778132
4925,mo110803_312_2275p.jpg,吴祝清,,15319,1526373900.1751294,1312335807.640625,1526373900.1751294,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.786133
4926,mo110803_312_2276i.jpg,吴祝清,,364040,1526373900.348062,1312335900.453125,1526373900.348062,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.794133
4927,mo110803_312_2276p.jpg,吴祝清,,15618,1526373900.5219767,1312335900.390625,1526373900.5219767,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.802133
4928,mo110803_312_2277i.jpg,吴祝清,,326434,1526373900.6475124,1312336088.640625,1526373900.6475124,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.810134
4929,mo110803_312_2277p.jpg,吴祝清,,10812,1526373900.7881246,1312336088.609375,1526373900.7881246,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.818134
4930,mo110803_312_2278i.jpg,吴祝清,,247279,1526373900.9305823,1312336098.0,1526373900.9305823,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.826135
4931,mo110803_312_2278p.jpg,吴祝清,,11941,1526373901.072476,1312336097.96875,1526373901.072476,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.834135
4932,mo110803_312_2279i.jpg,吴祝清,,264131,1526373901.1980247,1312336104.015625,1526373901.1980247,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.842136
4933,mo110803_312_2279p.jpg,吴祝清,,12405,1526373901.4072154,1312336103.96875,1526373901.4072154,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.849136
4934,mo110803_312_2280i.jpg,吴祝清,,319941,1526373901.5332587,1312336204.0,1526373901.5332587,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.857137
4935,mo110803_312_2280p.jpg,吴祝清,,10454,1526373901.6799343,1312336203.9375,1526373901.6799343,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.864137
4936,mo110803_312_2281i.jpg,吴祝清,,315215,1526373901.8362372,1312336257.203125,1526373901.8362372,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.871137
4937,mo110803_312_2281p.jpg,吴祝清,,14064,1526373902.0397112,1312336257.171875,1526373902.0397112,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.878138
4938,mo110803_312_2282i.jpg,吴祝清,,390734,1526373902.1807847,1312336443.5,1526373902.1807847,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.886138
4939,mo110803_312_2282p.jpg,吴祝清,,16277,1526373902.3883564,1312336443.453125,1526373902.3883564,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.893139
4940,mo110803_313_2283i.jpg,吴祝清,,509613,1526373902.501112,1312337489.25,1526373902.501112,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.900139
4941,mo110803_313_2283p.jpg,吴祝清,,16020,1526373902.736868,1312337489.203125,1526373902.736868,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.907139
4942,mo110803_313_2284i.jpg,吴祝清,,490686,1526373902.8947973,1312337569.984375,1526373902.8947973,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.914140
4943,mo110803_313_2284p.jpg,吴祝清,,15594,1526373903.1135833,1312337569.921875,1526373903.1135833,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.921140
4944,mo110803_313_2285i.jpg,吴祝清,,537453,1526373903.2386427,1312337647.5625,1526373903.2386427,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.928141
4945,mo110803_313_2285p.jpg,吴祝清,,15448,1526373903.4630387,1312337647.515625,1526373903.4630387,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.935141
4946,mo110803_313_2286i.jpg,吴祝清,,501891,1526373903.5885503,1312337673.53125,1526373903.5885503,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.942141
4947,mo110803_313_2286p.jpg,吴祝清,,15735,1526373903.782652,1312337673.484375,1526373903.782652,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.950142
4948,mo110803_314_2287i.jpg,吴祝清,,296959,1526373903.9560463,1312340395.8125,1526373903.9560463,Z:\12 备份\23-吴祝清\骨髓涂片图像\images\images,2018-05-18 11:04:21.957142
